업소명,날짜,리뷰,평점
모찌방,2020-01-29,"
          드디어 가본 모찌방! 위치가 너무 별로이긴 한데 내부가 좁지만 잘 되어 있다. 교토의 한 찻집에 간 기분이 들었음. 테이블은 세개 정도뿐이고 매우 조용하다. 두시간 머물 수 있다고 써있었고, 너무 조용해서 밀린 대화를 하기 위한 장소로는 부적절할듯. 호지티라떼와 커피, 밤 오하기와 백년초산딸기, 팥 오하기를 시켰는데 일단 너무 쫄깃하고 적당히 달아 맛있었다. 예전에 우이로 만드는 법을 배워보고 집에서 혼자 처참히 망해본 후 이렇게 적당한 반죽을 만들고 쪄내는게 정말 어려운 일이라는걸 몸소 배웠는데^^ 역시 모찌는 사먹는게 옳다. 밤 오하기는 엄청 단 밤이 들어있진 않았지만 알이 꽤 커서 사등분을 해도 계속 밤이 들어있어 좋았다. 그리고 호지티라떼는 정말 감동적이었음.. 처음 볼 때는 꽤나 큰 사발에 나온다고 생각했고 시킬때도 라떼가 좀 버거울것같아 그냥 차로 시킬지 말지 갈등했는데 정말 최고의 선택이었다. 한잔 더 마실걸ㅠㅠ바로 옆에서 격불해서 주시는 모든 과정을 볼 수 있어 좋았다. 우유 스팀도 좋고 다기도 예쁘고 너무 정갈하고 예쁘게 잘 내어주셔서 기분도 좋아지는 그런 곳이었다. 기본으로 곁들여주신 호두정과를 포함해 녹차가 입혀진 아몬드(로 추정)도 너무 맛있었다. 한봉지 살걸그랬지... 맨날 작업실에 찌들어 포장된 음식이나 먹다가 예쁘게 내어주는 차를 마시니 피로가 다 날아가는 기분 재방문 의사는 엄청난데 위치가 너무 애매해서 아쉽다. 번창하셔서 더 예쁘고 좋은 곳에 크게 가게 내주셨으면.. 
        ",5
모찌방,2020-01-24,"
          모찌는 그저그랬고(원래안좋아하기도 함) 오하기와 카라멜이 맛있었어요 조용하고 평화로운 카페
        ",5
모찌방,2020-01-20,"
          대치동 <모찌방>ㅎㅎ진짜 서울에서 제일,,가장 가고싶었던 카페 하나 꼽으라면 이곳입니다이름도 귀엽고,, 다구나 접시들도 앤틱하면서 아기자기한느낌..제 이목을 확 잡아버린 이곳은 가고싶다를 찍어놓은지 어언 몇개월만에 이곳을 방문하는지..외관부터 아기자기하고,, 실로 내부는 테이블이 몇자리가 없어서 호다닥 앉았습니다친절하게 차에 대한 설명도나와있구요! 죄다 시켜먹어보고싶었는데식사전이라 자제를 좀 했습니다 ㅠㅠ'오하기'와 '모찌'의 차이 설명을 들었는데요.모찌는 앙금이 안에있고 떡이 바깥에있다면, 오하기는 앙금이바깥에있고 떡이안에있는?거라고하셨는데 제대로 기억했는지를 모르겠네요저는 밤오하기랑 저분홍색이름이 기억이안나는데분홍색친구는 안에 사과랑 라즈베리였나?ㅠㅠ 아무튼 상큼한소가 들어가있습니다.밤오하기는 담백하고 맛있어요. 제가 찹살떡을 이상한것만 먹어와서 별로 안좋아했는데요기는 진짜 맛있더라구요,,지인은 아이스세작 저는 따뜻한말차 주문했는데세작은 좀 쓴맛이 강하고 말차는 ,,저는 못먹겠더라구요 XD캬라멜도,,적당히 달면서 맛있었어요집앞이였으면 진심 맨날갔을곳,, 서울가면 꼭 또 언젠간 재방문하겠읍니다,,
        ",5
모찌방,2020-01-02,"
          이 정도의 퀄리티를 낸다는거에 감탄했습니다.
        ",5
모찌방,2020-01-01,"
          리뷰 보구  모찌랑 대추차 맛있을 줄 알고  ..집이 대치동이라  지도보구 찾아갔는데..아...전 실망했어요ㅜ  모찌도ㅜ 양갱도  그게 달지는 않는데..별 맛은  없네요..대추차도  수제라 해서 기대했는데..좀  시큼한 맛이 나서.. 주인 대표님께  티 안내고  조용히 나왔네요.  두번은  안 갈듯 해서.. 가성비에 더 맛있거나  콜드블루 커피양이나  대추차 양이라도  많아야 할 듯 싶은데..실망해서  리뷰 올리네요.참고해서  선택하시길  바래요 ㅎ
        ",1
모찌방,2019-12-19,"
          밤 오하기 넘 맛나구 세작차도 맛있었어요!!!선릉 쪽에 볼 일이 있어서 그 동안 가고싶다에만 넣어두었던 모찌방 드디어 다녀왔어요. 가게 내부가 생각이상으로 아담하더라구요. 딱 세 테이블만 있어서 사람 많으면 오래 기다려야 할 것 같더라구요. 참고로 테이크아웃이 아닐 경우에는 음료세트로 주문하셔야 합니다.오하기는 종류가 열종류 정도 되는데 저는 밤 오하기로 주문했어요. 음료는 세작차로 골랐고요. 얼죽아^^!라서 아이스 되냐고 여쭤봤더니 전 메뉴 가능하다고 하셔서 아이스로 주문했어요.오하기는 보타모치라고도 부르는 일본 떡의 한 종류인데요. 멥쌀과 찹쌀을 섞어 찐 다음 살짝만 찧어 뭉쳐서 고물을 묻혀 만듭니다. 멥쌀이 섞인데다 거의 찧지 않아서 찐득하지 않고 담백해서 제가 좋아하는 떡인데요. 모찌방의 밤 오하기는 달지 않은 밤 페이스트를 겉 고물로 쓰고 속껍질까지 조린 통밤이 들어가 있어요. 많이 달지 않고 삼삼하니 맛났어요!! 맛이 강렬하지는 않은데 자꾸 생각나는 맛이예요ㅠㅠ세작차는 대접같이 납작한 그릇에 주셔서 먹기는 살짝 불편했지만 쌉쌀한 녹차향이 좋았고요. 맛보기로 주신 호두캐러맬(?)도 맛있어서 한 봉지 사갈까 엄청 고민했어요ㅋㅋㅋ오하기도 맛나고 사장님도 엄청 친절하셔서 시간만 허락한다면 다시 가보고 싶은 떡집이예요:) 재방문의사O
        ",5
모찌방,2019-12-14,"
          너무나 훌륭한 곳이었다. 마치 일본 교토에 방문했던 찻집을 연상시키는 공간에, 훌륭한 모찌와 인테리어 음악. 그리고 한국 어디서도 맛볼 수 없었던 진짜 갈아서 주시는 차. 특히 말차티는 명품 중 명품의 맛. 한국에서 커피는 잘 팔리는데 차는 왜 안 팔리냐는 질문을 명쾌하게 대답해 준 가게. 우리 외에도 줄 서 있는 무리를 계속 볼 수 있었던 인기 찻집. 또 가고싶다.
        ",5
모찌방,2019-12-02,"
          단아한 찻집. 음료도 다과도 일반카페에 질렸다면 강추
        ",5
모찌방,2019-11-24,"
          두번이나 방문했는데 자리가 없어 이제야 가봤다!분위기는 딱 일본!깔끔하고 심플했음.호지차를 주문했는데 만드시는 중에도 진한 향이 풍겼다 차도 진하고 맛있었다.모찌는 기존 알던 식감이 아닌 밥알 식감!특이하고 맛있다 고급짐ㅋ이외에 견과류로 만든 간식류도 있는데 추천함! 재방문 할 의사 있다!! 
        ",5
모찌방,2019-11-23,"
          [차가 좋아 #1]고오급진 모찌와 수준급의 차음료을 즐기기에 좋은 곳입니다.음료+디저트 세트로 주문을 해야합니다. 말차라떼(당도 조절 가능)와 말차, 산딸기 모찌를 먹었어요.우선 말차라떼는 우유맛이 부드러우면서도 말차향이 진합니다.모찌는 겉색깔뿐만 아니라 안에도 해당 맛의 필링이 가득해요!말차도 괜찮았지만 무엇보다 새콤한 산딸기 필링이 들어있는 산딸기모찌가 정말 맛있었어요.근데 예상외로 곁들임으로 주셨던 호두정과가 엄청 맛있어서 깜짝놀랐어요..충분히 만족스러운 곳이지만 이미 평점이 높아 괜찮다를 선택했습니다.단점이 있다면 음악소리가 좀 커서 오히려 차분한 분위기를 해치고 테이블이 많지 않다는 것 정도입니다.동양적인 차와 디저트를 좋아한다면 꼭 가보시길 추천드립니다.
        ",3
모찌방,2019-10-10,"
          인테리어도차분하게예쁘고..내어주시는 셋팅이 예뻐서 보는재미가.,호지차는구수하게맛있고세작차도연하고은은하게괜찮았어요1시쯤가서바로앉았는데그뒤로웨이팅계속생겼다는...
        ",5
모찌방,2019-10-03,"
          인스타맛집 같지만 실상은 후식계의 평양냉면선릉알못이 후식을 위해 적당한 비를 뚫고 들어간 곳ㅎ 리뷰에서 가장 돋보인 게 비주얼이어서 맛보단 경험 목적으로 가는 곳일 수도 있겠구나 예상했는데.. 결론부터 얘기하면 맛있었다! 단 보통  후식에게 기대하는 진한 단 맛을 제공하는 곳은 아님! 으른의 후식을 조용한 분위기에서 즐길 수 있다 :)매장매장 규모는 아담하고 아기자기하다. 분위기는 교토 일대에서 몇 번 본 일본 과자점, 찻집 느낌. 진열대에는 대표 메뉴 모찌들이 특유의 '모찌모찌함'과 색감 자랑하며 늘어서 있었다. 귀여워서 다 한 번씩 찔러보고 싶었음ㅋㅋ주문 메뉴제주 세작, 밤모찌, 호지차 아이스크림아이스크림, 모찌, 차 다 먹어보고 싶어서ㅋㅋㅋ 조금씩 여러 메뉴  주문했더니 꼭 디저트 정식처럼 서빙되었다ㅎ 일단..그릇, 잔들이 다 넘 이쁘고 음식들과 어울린다. 비주얼 면에서는 뭐.. 흠 잡을 게 없는 한 상. 특히 차가 담긴 주전자는 진짜 물어봐서 사고 싶었다 하..ㅜ모찌와 아이스크림의 맛은 공통분모 하나로 요약 가능하다. '안달게 맛있다'!  정말 단 맛이 적다. 아니 거의 없다고 봐도 무방할 수준이다. 그런데! 그래서 보들보들 떡의 맛, 구수한 밤의 맛, 은은한 호지차 맛이 덮이거나 새는 일 없이! 오롯이 입 안으로 들어온다. 단 맛이 강했다면 향 정도로만 간접체험 했을까 제대로 느끼기 어려웠을 맛들인데... 달콤한 팥소의 모찌도 물론 맛있지만ㅎ 이젠 아저씨가 되서 그런지, 술술 잘 넘어갔고! 과하지 않게, 기분 좋게 맛있었다.또 하나 인상적인 건, 차가 의외로 아주 물건이라는 거다. 주문 필수기도 했고, 구색을 갖추고 싶어서 시킨 건데 차가 주인공이었다. 구수한 듯, 쌉싸름한 맛이 참 좋았음. 이유 없이 웃음 짓게 되는? 힐링되는 맛. 거창한 미사여구 붙이지 않겠다ㅎ  방문해서 먹어보면 누구든 알게될 느낌이고 맛임 :) 카페에서 시킨 음료가 후식을 거들뿐 수준의 음료가 아닌 건 참 오랜만이라 더 좋았던 것 같다.달콤하고 존재감 뿜뿜인 후식을 기대하고 간다면 조금 놀랄 수도 있다. 놀랍도록 달지 않은 후식들을 팔기 때문ㅎ 그러나 차와의 시너지가 주옥 같은 메뉴들이 있고, 시간이 멈춘 듯한 공간이 있는! 매력적인 곳임은 분명하다. 식사 후 건강한 다과로 몸과 정신을 쉬게 하기엔 최상인 곳이니, 한번쯤 발품 팔아 방문해보시길.ps. 엄니압지 드리려 모찌 네 종류를 포장했는데 전부 평이 좋았다ㅎ 어른들 선물로도 추천함 ^^
        ",5
모찌방,2019-09-25,"
          맛잇어요- 골고루 다 맛볼 수 있어서 좋앗어요
        ",5
모찌방,2019-09-13,"
          드디어 가본 모찌방! 오랫동안 가고싶다에 보관해둔 곳이기에 기대가 더 컸을지도 모르겠어요. 같은 동네에 살면서도 이제서야 방문해봄. 비오는 평일 낮에 방문했을 때는 한가했어요. 유명한 밤 오하기와 백년초 산딸끼 모찌, 그리고 시즌 메뉴인 자색고구마 오하기를 포장했어요. 호지차 아이스크림이 궁금해서 파르페도 먹어보고 싶었는데, 다음 기회에 해보기로 했어요. 모찌와 오하기의 안을 좀 더 깔끔하게 사진에 담기 위해 빵칼로 조심조심 커팅 시작.ㅋㅋㅋ전반적으로 모찌방의 떡은 전혀 달지 않아요. 저는 단 걸 좋아하지 않아서 이 부분이 엄청 마음에 들 것 같았는데, 모찌방의 떡은 아주 밋밋했어요. 매력이... 없뜨아.. 달지 않은 떡도 충분히 매력있을 수 있다고 생각해요. 호박찹쌀떡이나 쑥떡, 인절미 등 달지 않은 떡도 엄청 맛있을 수 있거든요. 하지만 모찌방의 떡은 뭔가... 그냥 찹쌀을 먹는 느낌이었어요. 안에 있는 앙꼬도, 필링도, 아무 맛도 나지 않았어요. 담백하며 자극적이지 않고 부드러워요. 제일 먼저 백년초 산딸기를 먹어봤어요. 흰 앙꼬 안에 라즈베리 즙이 예쁘게 들어있어요. 필링에서 났던 약간의 상큼함이 잠깐 입안에서 낫던것 빼고는 특색이 없었어요.오하기는 뭉쳐있는 쌀알이 쫀득했어요. 겉을 감싸고 있는 앙금에서 역시 그렇다할 맛이 나지는 않았어요. 자색 고구마 오하기 안에는 블루베리 필링이 있어요. 앙꼬가 위에, 밥이 밑에 있는 구조여서 쌀의 쫀득함이 더 느껴졌어요. 오하기 역시 뭔가 쫀득하고 담백한 것을 씹는다는 느낌 외에 특별한 점은 없었어요.
        ",3
모찌방,2019-08-27,"
          복숭아 오하기: 여름 신메뉴! 복숭아 오하기는 천도복숭아와 패션후르츠를 이용해 앙금을 만들었다고 해요. 사실 먹으면서 패션후르츠의 새콤함은 전혀 느끼지 못했어요 하하. 시즌 메뉴라 궁금했는데 맛은 있었지만 생각보다 과일맛이 옅었어요. 아무래도 복숭아 젤라또나 디저트 등은 복숭아 맛이 강렬한데 떡에서 과일맛을 강하게 내긴 어려울 것 같고 또 너무 달달한 복숭아조림 맛이 나면 안 어울릴 것 같기도 하고요! 이대로도 만족스러웠어요. 호두 오하기: 고소하고 맛있었어요. 찹쌀떡 안에 호두가 들어있으면 호도과자 같은 뻔한 느낌이었을텐데 안쪽에 찹쌀이 들어있고 앙금이 겉을 감싸고 있는 호두 오하기는 색다르고 맛있어요! 밤 오하기: 제일 좋아하는... 밤오하기... 친구가 나눠줘서 고마웠어요 (๑˃̵ᴗ˂̵) 달짝지근하고 맛있네요. 오하기가 모찌보다 대체로 가격이 비싼데 그 값을 충분히 하는 것 같아요. 물론 모찌도 맛있어요. (๑˃̵ᴗ˂̵) 대추라떼 iced: 기대이상으로 만족스러웠어요. 모찌방은 못하는 게 뭘까ㅠㅠ 그냥 따뜻한 대추즙에 우유 넣었겠거니 했는데 대추가 직접 갈아져 들어있어서 미세한 알갱이들이 느껴지고 거품도 퐁실퐁실 부드럽고 당도도 적당하고 사발에 가득 담겨 나와서 좋았어요! 이렇게 모찌방의 모찌를 모두 섭렵했다! 이제 양갱만 남아따!! 그리고 오늘 고구마 오하기가 출시되었다는 소식이 있는데 얼른 또 가고 싶네요...혼자 가도 좋고 둘이 가도 좋고 (셋은 비추천)선물하기도 좋고 나에게 주는 작은 선물로도 좋은 모찌방~-모찌방을 사랑하는 모찌모구모구 
        ",5
